id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15126360,"Live Like a NYer - small space, dope neighborhood",5424751,Joi,Manhattan,Midtown,40.75645,-73.97828,Entire home/apt,475,1,0,,,1,364
1623431,Enormous Chrysler-View Bedroom/Bath,5440087,Dn,Manhattan,Midtown,40.7513,-73.97239,Private room,249,3,1,9/30/2015,0.02,2,87
990529,Sunny Luxury Bedroom Guest Bathroom,5440087,Dn,Manhattan,Midtown,40.75136,-73.97076,Private room,349,3,3,9/24/2014,0.04,2,87
11583439,Private room in Midtown East Manhat,5466759,Johann,Manhattan,Midtown,40.75438,-73.96576,Private room,99,4,0,,,1,0
3264261,Spacious Studio in Midtown,5668550,Kevin,Manhattan,Midtown,40.75182,-73.97052,Entire home/apt,175,3,18,9/11/2017,0.3,1,0
1039435,"Lovely studio in Manhattan,New York",5709288,Fabia,Manhattan,Midtown,40.75879,-73.9638,Entire home/apt,220,360,1,1/2/2015,0.02,1,0
5352802,Unique loft space in the middle of Manhattan!,5740424,Maria,Manhattan,Midtown,40.75045,-73.98456,Entire home/apt,200,6,1,12/30/2016,0.03,1,0
35220970,Quiet and cosy room in Midtown Manhattan,5752329,Florian,Manhattan,Midtown,40.75258,-73.99311,Private room,90,1,9,6/28/2019,7.11,1,0
16301899,Private room in well furnished quintessential 2BR!,5865860,Jeremy,Manhattan,Midtown,40.75524,-73.96755,Private room,120,2,2,6/30/2017,0.08,1,0
1069266,Stay like a real New Yorker!,5867023,Michael,Manhattan,Midtown,40.75783,-73.96383,Entire home/apt,145,2,146,6/9/2019,1.94,1,148
17603059,Luxury Condo in the Heart of Manhattan!(High Rise),5925984,Vlad,Manhattan,Midtown,40.74685,-73.9841,Private room,175,2,60,6/25/2019,2.3,1,357
10811681,Madison Square Park Luxury Apt,6044561,John,Manhattan,Midtown,40.74662,-73.98965,Entire home/apt,295,1,0,,,1,0
6364404,Luxury High-Rise in Center of NYC/Manhattan,6415669,Nisha,Manhattan,Midtown,40.74832,-73.98814,Entire home/apt,190,6,0,,,1,0
1177971,Amazing View from Contemporary Loft,6444977,Chris,Manhattan,Midtown,40.74542,-73.98205,Shared room,80,1,66,5/4/2019,0.89,1,365
13407354,COZY 1BR IN MIDTOWN EAST!,6455254,Alex,Manhattan,Midtown,40.75352,-73.96807,Entire home/apt,139,2,102,6/23/2019,2.74,1,235
34261963,Bright Furnished Room in Midtown East!,6466170,Peter,Manhattan,Midtown,40.75514,-73.96773,Private room,109,60,0,,,1,327
24540842,High End Hilton Club in midtown Manhattan,6524762,Armstrong,Manhattan,Midtown,40.76487,-73.97857,Entire home/apt,250,1,9,4/17/2019,0.62,3,89
35740468,Studio at Hilton Club Residence - Manhattan's Best,6524762,Armstrong,Manhattan,Midtown,40.76303,-73.97896,Entire home/apt,380,1,0,,,3,364
35741268,Studio at Hilton Club Residence - Manhattan's Best,6524762,Armstrong,Manhattan,Midtown,40.76218,-73.98002,Entire home/apt,380,2,0,,,3,2
17892114,Walk to CENTRAL PARK and TIME SQUARE!!!!,6716330,Chris,Manhattan,Midtown,40.76811,-73.98181,Private room,95,3,62,6/13/2019,2.39,3,86
27111881,Lovely Midtown Railroad Flat with Private Patio,6791240,Mary,Manhattan,Midtown,40.75546,-73.98086,Entire home/apt,200,4,12,5/26/2019,1.24,1,0
21610489,Spacious 1BD on west 48th street and 5th Ave,6840321,Shu-Fen,Manhattan,Midtown,40.7582,-73.97843,Entire home/apt,210,29,0,,,1,340
1267186,Private room for labor day weekend,6897732,Wilson,Manhattan,Midtown,40.74331,-73.98351,Private room,110,1,4,9/8/2015,0.05,1,0
3664439,"Murray Hill, The Heart of Manhattan",6913016,Alicia,Manhattan,Midtown,40.74911,-73.98202,Private room,95,3,67,6/11/2019,1.65,1,355
11062629,room with awesome view,6961443,Victoria,Manhattan,Midtown,40.75957,-73.96802,Private room,70,1,1,2/15/2016,0.02,2,0
11063065,Spacious room in mid manhattan!,6961443,Victoria,Manhattan,Midtown,40.76163,-73.96956,Private room,70,1,2,3/29/2016,0.05,2,0
16123657,Modern Large Apartment in Midtown East,6984985,Andres,Manhattan,Midtown,40.75574,-73.9705,Entire home/apt,279,5,3,7/17/2017,0.1,1,0
17756109,Manhattan Hotel Room,7050126,Sasha,Manhattan,Midtown,40.76305,-73.97841,Entire home/apt,800,1,19,6/24/2017,0.69,2,0
19157123,NYC Hotel (Enjoy top tier membership benefits),7050126,Sasha,Manhattan,Midtown,40.76347,-73.978,Entire home/apt,1000,1,3,7/29/2017,0.12,2,90
1304181,beautiful ROOM in a DREAM APARTMENT,7089676,Michel Fabrice,Manhattan,Midtown,40.75728,-73.97152,Private room,50,1,49,12/30/2017,0.91,1,14
1331231,"Studio Plus, Hilton Grand Vacation",7220851,Richard,Manhattan,Midtown,40.76417,-73.97704,Entire home/apt,350,6,3,1/2/2019,0.22,1,351
27869100,Spacious Room in Midtown East Apartment,7324189,Buke,Manhattan,Midtown,40.76043,-73.97075,Private room,150,3,3,10/14/2018,0.31,2,127
1476238,Spacious Midtown 1BR Apt - 4.5 Stars/21 Reviews,7324189,Buke,Manhattan,Midtown,40.76084,-73.96908,Entire home/apt,300,15,6,11/7/2018,0.58,2,98
21881709,Big room in Grand Central,7344277,Angelica,Manhattan,Midtown,40.75249,-73.97384,Private room,93,3,1,11/21/2017,0.05,1,0
9991319,1 Bedroom Apt near the Empire State,7367006,Juanjo,Manhattan,Midtown,40.74604,-73.98555,Entire home/apt,120,1,0,,,1,0
11144544,Habitación privada en Midtown NY,7401344,Fla,Manhattan,Midtown,40.74545,-73.98128,Private room,112,3,1,2/15/2016,0.02,1,0
14221071,Two bedroom near Grand Central with a view!!,7408622,Jerome,Manhattan,Midtown,40.75083,-73.97151,Entire home/apt,700,5,23,5/8/2019,0.68,1,179
24226955,Spectacular 1-Bedroom modern apartment in Flatiron,7461066,Santiago,Manhattan,Midtown,40.74383,-73.98387,Entire home/apt,200,7,1,1/2/2019,0.16,1,0
27903031,Prewar Gem in Middle of Everything!,7580102,(Email hidden by Airbnb),Manhattan,Midtown,40.76399,-73.98077,Private room,139,3,3,11/17/2018,0.31,2,0
2281147,Midtown Gem/ Carnegie Hall/theaters/ Central Park,7580102,(Email hidden by Airbnb),Manhattan,Midtown,40.76292,-73.98128,Private room,250,3,6,5/19/2019,0.58,2,170
17149950,Entire One bedroom Apartment in Midtown Manhattan,7616444,Ramin,Manhattan,Midtown,40.75029,-73.98402,Entire home/apt,350,5,4,10/31/2017,0.15,1,0
8439145,"Beautiful, Secure, Central NYC Apartment!",7654837,George,Manhattan,Midtown,40.75287,-73.97439,Entire home/apt,149,10,3,1/1/2019,0.13,1,14
21851228,"Clean, Comfy and Central Midtown Haven!",7709305,Sasha,Manhattan,Midtown,40.75393,-73.97316,Entire home/apt,200,2,29,6/15/2019,1.58,1,18
4760076,Beautiful Apt in the Center of NYC,7741110,Victoria,Manhattan,Midtown,40.74245,-73.9845,Entire home/apt,220,4,149,6/21/2019,2.68,1,287
29965041,Nice room to rent at Midtown Manhattan,7898626,Rémi,Manhattan,Midtown,40.75652,-73.96859,Private room,100,2,8,5/5/2019,1.09,1,6
2835159,Large studio,7915183,Alfonso,Manhattan,Midtown,40.75546,-73.96762,Entire home/apt,240,1,1,5/19/2014,0.02,1,0
8703355,Eclectic 1 Bdrm off  Park Ave South,7991797,Jamaal,Manhattan,Midtown,40.74509,-73.98268,Entire home/apt,200,1,9,4/8/2016,0.2,1,0
9348941,Spacious 1 BR in Midtown East,7992346,Nikali,Manhattan,Midtown,40.75218,-73.97217,Entire home/apt,149,1,0,,,1,0
1598785,SUNNY STUDIO MIDTOWN EAST W/DOORMAN,8038118,Maria,Manhattan,Midtown,40.7529,-73.97094,Entire home/apt,175,5,116,5/27/2019,1.65,1,299
8806783,Large 1 BD Upper East With Roof Top,8115401,Quili (Sounds Keelee),Manhattan,Midtown,40.75606,-73.97004,Entire home/apt,250,2,33,5/4/2019,0.73,1,7
6115275,Cozy studio near Grand Central,8164199,An,Manhattan,Midtown,40.75102,-73.97447,Entire home/apt,180,1,0,,,1,0
4936023,Nice studio in Midtown Manhattan,8183266,Zahid,Manhattan,Midtown,40.75462,-73.96869,Entire home/apt,99,2,168,6/16/2019,3.1,1,46
13722149,1 bed room apt in NYC near Empire State Building,8327308,Faisal,Manhattan,Midtown,40.74754,-73.98309,Entire home/apt,119,7,1,8/1/2016,0.03,1,0
15890023,Spacious & Sunny 1 Bedroom Gramercy/Flatiron Apt,8330977,Forrest,Manhattan,Midtown,40.74226,-73.98344,Entire home/apt,197,2,47,6/14/2019,1.46,1,13
3251014,Cozy but Cool:Huge 1bed in ❤️of NY,8349905,Lorna,Manhattan,Midtown,40.76016,-73.96597,Entire home/apt,234,4,5,10/9/2015,0.08,1,0
2743624,Luxury 2 BEDS/2 BATH Midtown/Central Park,8511789,Marie-Christine,Manhattan,Midtown,40.76544,-73.98186,Entire home/apt,409,1,3,9/11/2016,0.05,1,0
16120840,Luxurious studio - West 57th Street Club by Hilton,8572778,Betsy,Manhattan,Midtown,40.76409,-73.9791,Entire home/apt,500,2,4,4/21/2018,0.13,1,91
8973075,"Large Private Room, great location!",8595112,Adrien,Manhattan,Midtown,40.75531,-73.97147,Private room,140,1,13,5/17/2016,0.29,2,0
9977113,"Huge Private Room, great location",8595112,Adrien,Manhattan,Midtown,40.75606,-73.97108,Private room,150,2,2,2/15/2016,0.05,2,0
23355382,THE SNUG Luxury Hotel Studio at 56th/Park,8990438,K.C.,Manhattan,Midtown,40.75978,-73.97159,Entire home/apt,169,30,48,3/30/2019,3.27,1,325
1730937,Private room in Midtown East,9119678,Alex,Manhattan,Midtown,40.75622,-73.9728,Private room,119,2,27,5/10/2019,0.58,1,325
28958325,Huge beedroom close to Cent. Park and Times Square,9187405,Sebastian,Manhattan,Midtown,40.76488,-73.9806,Private room,150,2,5,11/24/2018,0.57,1,0
9301647,Semi-Private Space in Prime Midtown East,9226879,Christina,Manhattan,Midtown,40.75249,-73.97412,Private room,70,3,6,6/29/2019,0.28,2,233
9329090,Prime MidTown East Spacious Studio,9226879,Christina,Manhattan,Midtown,40.75145,-73.9752,Entire home/apt,140,4,1,1/10/2016,0.02,2,223
1781052,CELEBRATE NEW YEAR'S EVE IN NYC,9348961,Colleen,Manhattan,Midtown,40.76456,-73.98233,Entire home/apt,250,3,1,1/3/2016,0.02,1,0
10154702,"Pool, Gym, Rooftop, East 50's1 bedroom /1 bathroom",9369977,John,Manhattan,Midtown,40.75763,-73.96359,Private room,120,7,4,1/3/2018,0.09,1,0
2276065,PERFECT SUPERBOWL STAY,9451697,Shaunna,Manhattan,Midtown,40.75225,-73.98725,Entire home/apt,1500,1,0,,,1,0
1803165,Huuuge Sunny Central Park REAL 2 bedroom 1.5 baths,9453400,Lo,Manhattan,Midtown,40.76391,-73.9782,Entire home/apt,799,6,40,9/1/2018,0.58,1,365
2060720,Charming Jr. 1 bedroom Midtown,9563358,Chun,Manhattan,Midtown,40.75184,-73.97199,Entire home/apt,106,7,3,5/24/2019,0.09,1,4
1843034,SPECIAL NEW YEAR'S LUXURIOUS MANHATTAN APT,9630447,Lois,Manhattan,Midtown,40.76547,-73.97729,Entire home/apt,295,2,0,,,1,0
1843955,Spacious Midtown Manhattan room,9634183,Ayse Sera,Manhattan,Midtown,40.76129,-73.96869,Entire home/apt,280,3,21,10/12/2016,0.34,1,98
28642786,Excellent Loc best value Midtown studio/nearMacy’s,9698896,Sanyam,Manhattan,Midtown,40.74971,-73.98682,Entire home/apt,108,2,6,5/29/2019,0.62,1,0
1881586,"Spacious, Sunny, 1br in Midtown East with doorman",9795610,Joel,Manhattan,Midtown,40.75669,-73.9666,Entire home/apt,225,3,1,1/1/2018,0.05,1,0
1897001,"GIANT! Perfect for families, in the center of NYC",9854533,Izzy,Manhattan,Midtown,40.75463,-73.97062,Entire home/apt,399,5,33,3/31/2018,0.49,1,36
1932094,"HEART OF NYC! AMAIZING LOCATION!, SUPER ROOM",10001478,Anya,Manhattan,Midtown,40.76135,-73.97785,Private room,85,4,29,4/1/2017,0.42,1,13
31651200,Private room in Midtown Manhattan with Balcony,10318796,Roberta,Manhattan,Midtown,40.75403,-73.9715,Private room,160,2,0,,,1,0
14219018,Huge Lux Designer 1 BR. Renovated,10388850,David,Manhattan,Midtown,40.75637,-73.96338,Entire home/apt,379,20,0,,,1,364
2021742,Cozy Apt in the heart of Manhattan!,10390993,Danny,Manhattan,Midtown,40.74873,-73.98827,Entire home/apt,159,7,0,,,1,0
2022126,Midtown Manhattan Apt,10392717,Rick,Manhattan,Midtown,40.74897,-73.98265,Private room,500,5,0,,,1,0
2050406,"Bright, Huge 1Bdrm in Midtown",10406601,Amaryllis,Manhattan,Midtown,40.7552,-73.9724,Entire home/apt,250,1,0,,,1,0
9804814,Cozy Midtown East apt,10487850,Nael,Manhattan,Midtown,40.75287,-73.96708,Entire home/apt,230,1,0,,,1,0
6896715,Charming 1br apartment in midtown,10489933,Michelle,Manhattan,Midtown,40.76003,-73.96969,Entire home/apt,180,30,0,,,1,177
16706758,Private midtown Apt w/ shared bath,10585694,Roy,Manhattan,Midtown,40.75369,-73.96679,Private room,99,2,21,3/18/2019,0.7,1,3
4727889,Beautiful Light Filled Apartment in New York City!,10679309,Kirac,Manhattan,Midtown,40.74578,-73.98076,Entire home/apt,130,1,3,4/7/2019,0.08,2,0
10022144,Modern & Upgraded in Midtown,10770088,Tim,Manhattan,Midtown,40.75221,-73.97157,Entire home/apt,101,2,1,12/28/2015,0.02,1,0
2145620,"Bright, Lovely, Private Room in Midtown Manhattan",10949644,Lydia,Manhattan,Midtown,40.75667,-73.96464,Private room,97,3,177,6/28/2019,2.69,1,58
2186138,Superbowl - NYC Apartment,11147328,Ankur,Manhattan,Midtown,40.75764,-73.96827,Entire home/apt,950,1,0,,,1,0
23682816,2 Bedroom Presidential Suite - Wyndham Midtown 45,11186022,Tyler,Manhattan,Midtown,40.75311,-73.97306,Private room,400,3,2,6/14/2018,0.14,1,2
8531441,"Monthly only, Cozy, Quaint, Central",11234583,Sarah,Manhattan,Midtown,40.75547,-73.96467,Entire home/apt,100,1,0,,,1,0
2222428,Large 1-BR Apt w/Fireplace & Patio,11339193,Rachel,Manhattan,Midtown,40.74364,-73.98303,Entire home/apt,1000,3,0,,,1,0
2228296,Super Bowl 2014,11371978,Joe,Manhattan,Midtown,40.76402,-73.9777,Entire home/apt,750,4,0,,,1,0
20998163,Walk to Times Square and Central Park-Cozy Room!!!,11392362,Maxim,Manhattan,Midtown,40.76357,-73.98308,Private room,107,3,133,7/5/2019,6.08,1,9
26520216,Beautiful 1 bedroom in South Midtown Manhattan,11541034,William,Manhattan,Midtown,40.7523,-73.99024,Entire home/apt,210,5,7,1/3/2019,0.63,1,0
17133439,Beautiful modern & large 2 bedroom,11606007,Vikas,Manhattan,Midtown,40.74433,-73.98318,Entire home/apt,450,2,0,,,1,0
2294594,Hilton timeshare west 57st  ,11721588,Richard,Manhattan,Midtown,40.76486,-73.97885,Private room,600,1,0,,,1,0
5756241,1 bedroom in a 2 bedroom apartment,11732381,Teri,Manhattan,Midtown,40.75858,-73.96342,Entire home/apt,200,2,0,,,1,0
3212765,A single room  that converts  with bathroom,11837926,Anthony,Manhattan,Midtown,40.76429,-73.98043,Private room,125,7,17,7/1/2019,0.29,3,309
2683387,Great Room In Mid Town New York NYC,11837926,Anthony,Manhattan,Midtown,40.76419,-73.98018,Private room,140,7,49,6/13/2019,0.82,3,296
1059891,"“L l,x w w.     XThank &mftkn.  .",11837926,Anthony,Manhattan,Midtown,40.76463,-73.98112,Private room,150,7,44,5/31/2019,0.74,3,365
29884003,Great Room next to Empire State Building w/ROOFTOP,11907194,Thomas,Manhattan,Midtown,40.74992,-73.98772,Private room,110,2,8,7/7/2019,1.06,1,0
6452138,Large Midtown East Duplex,12060709,Joshua,Manhattan,Midtown,40.75545,-73.96896,Private room,125,1,0,,,1,0
29881570,New york Cozy Studio Near multiple metro Lines,12131971,Maria,Manhattan,Midtown,40.75855,-73.96961,Entire home/apt,140,1,3,12/9/2018,0.37,1,0
27831715,Modern 1BR in Sutton Place by Sonder,12243051,Sonder,Manhattan,Midtown,40.75497,-73.96289,Entire home/apt,204,29,0,,,96,243
28604409,Sonder | Madison Ave | Convenient Studio + Gym,12243051,Sonder,Manhattan,Midtown,40.74653,-73.98481,Entire home/apt,209,29,0,,,96,250
27831194,Bright 1BR in Sutton Place by Sonder,12243051,Sonder,Manhattan,Midtown,40.75498,-73.96426,Entire home/apt,212,29,0,,,96,203
28603871,Sonder | Madison Ave | Sophisticated Studio + Gym,12243051,Sonder,Manhattan,Midtown,40.74716,-73.98454,Entire home/apt,225,29,1,6/1/2019,0.79,96,332
28607874,Sonder | Madison Ave | Spacious Studio + Gym,12243051,Sonder,Manhattan,Midtown,40.74584,-73.98474,Entire home/apt,237,29,0,,,96,365
27783928,Sonder | Madison Ave | Airy 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.7469,-73.98438,Entire home/apt,239,29,0,,,96,305
27784595,Sonder | Madison Ave | Relaxed 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74681,-73.98488,Entire home/apt,239,29,0,,,96,327
27785049,Sonder | Madison Ave | Restful 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74576,-73.98339,Entire home/apt,239,29,0,,,96,326
27803315,Sonder | Madison Ave | Modern 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74705,-73.98268,Entire home/apt,239,29,0,,,96,328
27805071,Lovely 1BR in Sutton Place by Sonder,12243051,Sonder,Manhattan,Midtown,40.75452,-73.96256,Entire home/apt,239,29,0,,,96,206
28075473,Sophisticated 1BR in Sutton Place by Sonder,12243051,Sonder,Manhattan,Midtown,40.75522,-73.96444,Entire home/apt,239,29,0,,,96,189
28104307,Sonder | Madison Ave | Cozy 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.7468,-73.98329,Entire home/apt,239,29,0,,,96,333
28608084,Sonder | Madison Ave | Simple Studio + Gym,12243051,Sonder,Manhattan,Midtown,40.74712,-73.98461,Entire home/apt,254,29,0,,,96,291
27803759,Sonder | Madison Ave | Lively 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74658,-73.98298,Entire home/apt,279,29,0,,,96,325
27368144,Sonder | Madison Ave | Pristine 1BR + Gym,12243051,Sonder,Manhattan,Midtown,40.74812,-73.98602,Entire home/apt,287,29,0,,,96,219
27368543,Executive 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,Midtown,40.74803,-73.98666,Entire home/apt,287,29,0,,,96,219
27368990,Sophisticated 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,Midtown,40.7482,-73.98776,Entire home/apt,287,29,0,,,96,218
8794495,1 Bedroom in a Modern Mid-Town Apt,12330542,Angela,Manhattan,Midtown,40.75417,-73.97279,Private room,135,1,0,,,1,0
3600496,Large & Spacious **Prime Location ,12485770,Raanan,Manhattan,Midtown,40.74596,-73.98411,Entire home/apt,148,30,9,3/25/2019,0.15,9,329
23089441,2 BEDS IN 1BEDROOM & 1 BATH OASIS W/ BACKYARD,12872352,Jada,Manhattan,Midtown,40.75881,-73.96295,Entire home/apt,325,1,0,,,3,267
2514689,3 BEDS IN LOVELY 2BEDROOM/2BATH MIDTOWN RENTAL,12872352,Jada,Manhattan,Midtown,40.75879,-73.96413,Entire home/apt,399,1,87,12/18/2017,1.37,3,267
11060328,5BED OASIS IN 3BEDROOM/3BATH DUPLEX W/BACKYARD,12872352,Jada,Manhattan,Midtown,40.75912,-73.9621,Entire home/apt,550,1,57,5/6/2019,1.44,3,267
23126850,Beautiful Cozy Fully Furnished - 1 BD Midtown West,12873109,Sid,Manhattan,Midtown,40.75287,-73.99066,Entire home/apt,160,2,0,,,1,0
16673377,Stunning bedroom in the best neighborhood of NYC,13001035,Montserrat,Manhattan,Midtown,40.756,-73.97078,Private room,122,3,19,11/24/2018,0.67,1,0
4802648,One Bed Room Apt In Midtown East,13026391,Kenneth,Manhattan,Midtown,40.75456,-73.96626,Entire home/apt,165,2,11,4/24/2016,0.21,1,0
30821860,Cozy 1 person bedroom in Fancy neighborhood,13126043,Carolle,Manhattan,Midtown,40.74312,-73.98447,Private room,89,3,1,12/29/2018,0.16,2,26
23035874,CHIC & LARGE private bedroom in fancy neighborhood,13126043,Carolle,Manhattan,Midtown,40.74422,-73.98473,Private room,145,2,29,5/15/2019,1.67,2,74
30218133,The Exclusive Studio Manhattan NYC,13133052,Bruno,Manhattan,Midtown,40.74749,-73.9869,Entire home/apt,182,3,16,7/1/2019,2.31,1,301
2599963,Amazing Penthouse Studio (Midtown East),13314076,Abraham,Manhattan,Midtown,40.75529,-73.96897,Entire home/apt,99,6,15,8/26/2018,0.24,1,0
15825854,"Beautiful & centrally located, big 1 bedroom apt.",13454974,Michelle,Manhattan,Midtown,40.74665,-73.98042,Entire home/apt,175,2,11,12/7/2018,0.6,1,88
33155206,"Central, spacious, beautiful, well-appointed 1-br",13564519,Rebecca,Manhattan,Midtown,40.76309,-73.98063,Entire home/apt,190,3,1,6/5/2019,0.88,1,84
2686002,Large Clean Room Midtown East NYC,13749425,Juan,Manhattan,Midtown,40.75413,-73.96792,Private room,100,2,198,6/9/2019,3.1,1,305
22214859,HUGE CORNER 1BR -Columbus Circle -LUXURY AMENITIES,13773574,Cecile,Manhattan,Midtown,40.76512,-73.98201,Entire home/apt,225,30,0,,,12,344
22215122,STUNNING VIEWS!!! - CORNER APT. - COLUMBUS CIRCLE,13773574,Cecile,Manhattan,Midtown,40.76575,-73.98168,Entire home/apt,225,30,0,,,12,343
22215258,RIVER VIEWS - PRIVATE BALCONY **Gym/Pool/Rooftop**,13773574,Cecile,Manhattan,Midtown,40.7652,-73.98174,Entire home/apt,225,30,1,8/19/2018,0.09,12,343
22225158,COLUMBUS CIRCLE LUXURY -  STUNNING RIVER VIEW,13773574,Cecile,Manhattan,Midtown,40.76563,-73.98242,Entire home/apt,225,30,0,,,12,340
22231784,SUNNY WITH RIVER VIEWS - Private Balcony! -,13773574,Cecile,Manhattan,Midtown,40.76639,-73.98163,Entire home/apt,225,30,0,,,12,343
22262419,AWESOME VIEWS * COLUMBUS CIRCLE * Pool/Gym/Balcony,13773574,Cecile,Manhattan,Midtown,40.76518,-73.98287,Entire home/apt,225,30,0,,,12,343
31447999,Stunning Modern 1br with Private Balcony & Views,13773574,Cecile,Manhattan,Midtown,40.76616,-73.98228,Entire home/apt,225,30,0,,,12,365
31466893,Corner 1br w/ Private Balcony w/ Central Park View,13773574,Cecile,Manhattan,Midtown,40.76473,-73.98131,Entire home/apt,225,30,0,,,12,343
31470251,Stunning Centra Park View - Huge Sunny Corner 1br,13773574,Cecile,Manhattan,Midtown,40.76539,-73.98336,Entire home/apt,225,30,0,,,12,343
31676259,Huge 1br ** Priv.Balcony & River Views ** Gym*Pool,13773574,Cecile,Manhattan,Midtown,40.76497,-73.98191,Entire home/apt,225,30,0,,,12,328
9384723,North of Madison Square Park Duplex,13838573,Zachary Robert,Manhattan,Midtown,40.74538,-73.98313,Entire home/apt,285,31,5,5/24/2016,0.12,1,365
21322742,Best Private Room/BTH In The Heart of Manhattan,13839404,Lolo,Manhattan,Midtown,40.75582,-73.97175,Private room,180,2,0,,,1,0
2763206,COZY PRIVATE BR AT59TH ST MANHATTAN,14133008,Lisa,Manhattan,Midtown,40.75967,-73.96595,Private room,78,12,43,4/29/2019,0.74,1,49
30932134,Winter wonderland in heart of Manhattan 32 & 5!,14210435,Liz,Manhattan,Midtown,40.74733,-73.98447,Private room,180,3,0,,,1,179
2823023,"Cozy One Bedroom + Loft in Manhattan, NYC",14441566,Paula,Manhattan,Midtown,40.76147,-73.9761,Entire home/apt,200,4,7,6/24/2019,0.93,1,32
21265189,Private Quiet Room in the BEST Location!! ❤,14552154,Leslie,Manhattan,Midtown,40.74465,-73.98535,Private room,135,2,84,6/24/2019,4.03,4,103
